gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
1731-1522,partial,https://lpl.qq.com/es/stats.shtml?bmid=1731,LSPL,2017,Spring,0,2017-01-17 07:26:57,1,,9,Red,bot,Ranger,oe:player:c97cf7bfcd5ebe9d96556972dedfcbe,Gama E-Sport Dream (伽马电子竞技),oe:team:603bfbbe0865f904c221dfa62faa8d2,Ashe,Camille,LeBlanc,Syndra,Corki,Jhin,,,,,,2387,0,1,2,6,15,8,,,0.0,0.0,,0.0,,,0.377,0.5781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13612.0,342.1533,0.238698,317.6959,,13.0,0.3268,2.0,0.0503,4.0,,,15109.0,10270.0,258.1483,0.217139,,,,332.0,288.0,44.0,22.0,22.0,8.3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731-1522,partial,https://lpl.qq.com/es/stats.shtml?bmid=1731,LSPL,2017,Spring,0,2017-01-17 07:26:57,1,,10,Red,sup,KING,oe:player:a97ff549ab09e198844f080ad44af27,Gama E-Sport Dream (伽马电子竞技),oe:team:603bfbbe0865f904c221dfa62faa8d2,Karma,Camille,LeBlanc,Syndra,Corki,Jhin,,,,,,2387,0,3,1,11,15,8,,,0.0,0.0,,0.0,,,0.377,0.5781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8739.0,219.6649,0.153246,220.62,,57.0,1.4328,15.0,0.377,18.0,,,12085.0,7246.0,182.1366,0.153201,,,,30.0,30.0,0.0,0.0,0.0,0.7541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731-1522,partial,https://lpl.qq.com/es/stats.shtml?bmid=1731,LSPL,2017,Spring,0,2017-01-17 07:26:57,1,,100,Blue,team,,,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,,Zyra,Rengar,Ekko,Maokai,Nautilus,,,,,,2387,1,8,15,21,8,15,,,,,1.0,,,,0.2011,0.5781,,0.0,4.0,,,,,,,,,0.0,,,,,,,,,2.0,1.0,,,0.0,6.0,7.0,,,,,,,50244.0,1262.9409,,2114.6795,,132.0,3.318,52.0,1.3071,35.0,,,70138.0,45942.0,1154.8052,,,,,1267.0,1068.0,199.0,114.0,85.0,31.8475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731-1522,partial,https://lpl.qq.com/es/stats.shtml?bmid=1731,LSPL,2017,Spring,0,2017-01-17 07:26:57,1,,200,Red,team,,,Gama E-Sport Dream (伽马电子竞技),oe:team:603bfbbe0865f904c221dfa62faa8d2,,Camille,LeBlanc,Syndra,Corki,Jhin,,,,,,2387,0,15,8,31,15,8,,,,,0.0,,,,0.377,0.5781,,4.0,0.0,,,,,,,,,4.0,,,,,,,,,1.0,2.0,,,1.0,7.0,6.0,,,,,,,57026.0,1433.4143,,1980.6284,,158.0,3.9715,49.0,1.2317,44.0,,,71492.0,47296.0,1188.8395,,,,,1184.0,937.0,247.0,134.0,113.0,29.7612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731-1523,partial,https://lpl.qq.com/es/stats.shtml?bmid=1731,LSPL,2017,Spring,0,2017-01-17 08:26:17,2,,1,Blue,top,Moyu,oe:player:5093612655b7f2f5d322d43bd821bdf,Gama E-Sport Dream (伽马电子竞技),oe:team:603bfbbe0865f904c221dfa62faa8d2,Poppy,Syndra,Corki,LeBlanc,Ashe,Ezreal,,,,,,1673,0,1,5,2,7,15,,,0.0,0.0,,0.0,,,0.251,0.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10213.0,366.2762,0.235801,757.1189,,12.0,0.4304,2.0,0.0717,2.0,,,9220.0,5737.0,205.7501,0.214282,,,,228.0,213.0,15.0,2.0,13.0,8.1769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731-1523,partial,https://lpl.qq.com/es/stats.shtml?bmid=1731,LSPL,2017,Spring,0,2017-01-17 08:26:17,2,,2,Blue,jng,H4cker,oe:player:5d11b64cb0cf93ea4a5e5c6977aff59,Gama E-Sport Dream (伽马电子竞技),oe:team:603bfbbe0865f904c221dfa62faa8d2,Rek'Sai,Syndra,Corki,LeBlanc,Ashe,Ezreal,,,,,,1673,0,2,2,2,7,15,,,0.0,0.0,,1.0,,,0.251,0.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3865.0,138.6133,0.0892362,800.8727,,31.0,1.1118,11.0,0.3945,8.0,,,8878.0,5395.0,193.4848,0.201509,,,,140.0,41.0,99.0,64.0,35.0,5.0209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731-1523,partial,https://lpl.qq.com/es/stats.shtml?bmid=1731,LSPL,2017,Spring,0,2017-01-17 08:26:17,2,,3,Blue,mid,Chunibyo,oe:player:356728aeffdbd7f7b7b2fc715586a2e,Gama E-Sport Dream (伽马电子竞技),oe:team:603bfbbe0865f904c221dfa62faa8d2,Orianna,Syndra,Corki,LeBlanc,Ashe,Ezreal,,,,,,1673,0,1,2,5,7,15,,,0.0,0.0,,0.0,,,0.251,0.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14191.0,508.942,0.327646,311.4405,,13.0,0.4662,4.0,0.1435,3.0,,,10610.0,7127.0,255.6007,0.266197,,,,278.0,265.0,13.0,13.0,0.0,9.9701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731-1523,partial,https://lpl.qq.com/es/stats.shtml?bmid=1731,LSPL,2017,Spring,0,2017-01-17 08:26:17,2,,4,Blue,bot,Ranger,oe:player:c97cf7bfcd5ebe9d96556972dedfcbe,Gama E-Sport Dream (伽马电子竞技),oe:team:603bfbbe0865f904c221dfa62faa8d2,Twitch,Syndra,Corki,LeBlanc,Ashe,Ezreal,,,,,,1673,0,3,4,2,7,15,,,0.0,0.0,,0.0,,,0.251,0.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9769.0,350.3527,0.22555,386.7543,,9.0,0.3228,2.0,0.0717,2.0,,,9401.0,5918.0,212.2415,0.221042,,,,179.0,176.0,3.0,1.0,2.0,6.4196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731-1523,partial,https://lpl.qq.com/es/stats.shtml?bmid=1731,LSPL,2017,Spring,0,2017-01-17 08:26:17,2,,5,Blue,sup,KING,oe:player:a97ff549ab09e198844f080ad44af27,Gama E-Sport Dream (伽马电子竞技),oe:team:603bfbbe0865f904c221dfa62faa8d2,Malzahar,Syndra,Corki,LeBlanc,Ashe,Ezreal,,,,,,1673,0,0,2,1,7,15,,,0.0,0.0,,0.0,,,0.251,0.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274.0,189.1452,0.121768,310.257,,34.0,1.2194,8.0,0.2869,10.0,,,6079.0,2596.0,93.1022,0.0969691,,,,23.0,23.0,0.0,0.0,0.0,0.8249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731-1523,partial,https://lpl.qq.com/es/stats.shtml?bmid=1731,LSPL,2017,Spring,0,2017-01-17 08:26:17,2,,6,Red,top,Zoom,oe:player:4252b72e6ebcd4d4b4c2e46a786f03d,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,Maokai,Rengar,Camille,Lee Sin,Varus,Jhin,,,,,,1673,1,4,1,6,15,7,,,0.0,0.0,,0.0,,,0.538,0.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13994.0,501.8769,0.272421,792.3371,,13.0,0.4662,1.0,0.0359,2.0,,,13041.0,9558.0,342.7854,0.237417,,,,276.0,261.0,15.0,7.0,8.0,9.8984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731-1523,partial,https://lpl.qq.com/es/stats.shtml?bmid=1731,LSPL,2017,Spring,0,2017-01-17 08:26:17,2,,7,Red,jng,GuYueXin,oe:player:fcbed50c7b8cfa6dc5f1576b87e816f,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,Kha'Zix,Rengar,Camille,Lee Sin,Varus,Jhin,,,,,,1673,1,2,3,2,15,7,,,0.0,0.0,,0.0,,,0.538,0.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3907.0,140.1195,0.0760575,792.5882,,19.0,0.6814,7.0,0.251,5.0,,,9835.0,6352.0,227.8063,0.157784,,,,119.0,10.0,109.0,49.0,60.0,4.2678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731-1523,partial,https://lpl.qq.com/es/stats.shtml?bmid=1731,LSPL,2017,Spring,0,2017-01-17 08:26:17,2,,8,Red,mid,cyeol,oe:player:9cfd1934f9883bacceb945d79bddecd,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,Cassiopeia,Rengar,Camille,Lee Sin,Varus,Jhin,,,,,,1673,1,4,2,3,15,7,,,0.0,0.0,,0.0,,,0.538,0.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7419.0,266.0729,0.144426,279.3425,,11.0,0.3945,4.0,0.1435,6.0,,,12091.0,8608.0,308.7149,0.21382,,,,234.0,223.0,11.0,8.0,3.0,8.3921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731-1523,partial,https://lpl.qq.com/es/stats.shtml?bmid=1731,LSPL,2017,Spring,0,2017-01-17 08:26:17,2,,9,Red,bot,Police,oe:player:e7dd312beb9106b0178bb1efb4a6c28,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,Caitlyn,Rengar,Camille,Lee Sin,Varus,Jhin,,,,,,1673,1,4,0,7,15,7,,,0.0,0.0,,0.0,,,0.538,0.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13464.0,482.8691,0.262104,389.0137,,13.0,0.4662,8.0,0.2869,5.0,,,13516.0,10033.0,359.8207,0.249216,,,,270.0,258.0,12.0,10.0,2.0,9.6832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731-1523,partial,https://lpl.qq.com/es/stats.shtml?bmid=1731,LSPL,2017,Spring,0,2017-01-17 08:26:17,2,,10,Red,sup,Xintai,oe:player:3f8edf0478b9bcbdaad6290e156d6fd,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,Zyra,Rengar,Camille,Lee Sin,Varus,Jhin,,,,,,1673,1,1,1,10,15,7,,,0.0,0.0,,0.0,,,0.538,0.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12585.0,451.3449,0.244992,290.7113,,36.0,1.2911,10.0,0.3586,7.0,,,9190.0,5707.0,204.6742,0.141763,,,,15.0,15.0,0.0,0.0,0.0,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731-1523,partial,https://lpl.qq.com/es/stats.shtml?bmid=1731,LSPL,2017,Spring,0,2017-01-17 08:26:17,2,,100,Blue,team,,,Gama E-Sport Dream (伽马电子竞技),oe:team:603bfbbe0865f904c221dfa62faa8d2,,Syndra,Corki,LeBlanc,Ashe,Ezreal,,,,,,1673,0,7,15,12,7,15,,,,,1.0,,,,0.251,0.789,,0.0,3.0,,,,,,,,,0.0,,,,,,,,,0.0,1.0,,,0.0,2.0,10.0,,,,,,,43312.0,1553.3293,,2566.4435,,99.0,3.5505,27.0,0.9683,25.0,,,44188.0,26775.0,960.251,,,,,848.0,718.0,130.0,80.0,50.0,30.4124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731-1523,partial,https://lpl.qq.com/es/stats.shtml?bmid=1731,LSPL,2017,Spring,0,2017-01-17 08:26:17,2,,200,Red,team,,,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,,Rengar,Camille,Lee Sin,Varus,Jhin,,,,,,1673,1,15,7,28,15,7,,,,,0.0,,,,0.538,0.789,,3.0,0.0,,,,,,,,,3.0,,,,,,,,,1.0,0.0,,,1.0,10.0,2.0,,,,,,,51369.0,1842.2833,,2543.9928,,92.0,3.2995,30.0,1.0759,25.0,,,57673.0,40260.0,1443.8733,,,,,914.0,767.0,147.0,74.0,73.0,32.7794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730-1524,partial,https://lpl.qq.com/es/stats.shtml?bmid=1730,LSPL,2017,Spring,0,2017-01-17 09:30:39,1,,1,Blue,top,Memory,oe:player:4789f23283b3a61f858b641a1bef19a,Oh My God Academy,oe:team:d6ede6ace357c075af068ccac12ae9f,Camille,Varus,Elise,Jayce,Karma,Zyra,,,,,,1761,1,3,3,8,17,12,,,0.0,0.0,,0.0,,,0.5792,0.9881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16583.0,565.0085,0.222128,727.632,,15.0,0.5111,6.0,0.2044,4.0,,,12572.0,8922.0,303.9864,0.211994,,,,232.0,227.0,5.0,4.0,1.0,7.9046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730-1524,partial,https://lpl.qq.com/es/stats.shtml?bmid=1730,LSPL,2017,Spring,0,2017-01-17 09:30:39,1,,2,Blue,jng,Jiekou,oe:player:a59a2e2680fa1436b144a5068e1eb9a,Oh My God Academy,oe:team:d6ede6ace357c075af068ccac12ae9f,Lee Sin,Varus,Elise,Jayce,Karma,Zyra,,,,,,1761,1,3,2,8,17,12,,,0.0,0.0,,1.0,,,0.5792,0.9881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8488.0,289.1993,0.113696,572.845,,29.0,0.9881,6.0,0.2044,5.0,,,11701.0,8051.0,274.3101,0.191299,,,,139.0,20.0,119.0,48.0,71.0,4.7359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730-1524,partial,https://lpl.qq.com/es/stats.shtml?bmid=1730,LSPL,2017,Spring,0,2017-01-17 09:30:39,1,,3,Blue,mid,Viod,oe:player:955fed1c8e21e36b1ea553df0d8b07f,Oh My God Academy,oe:team:d6ede6ace357c075af068ccac12ae9f,Ryze,Varus,Elise,Jayce,Karma,Zyra,,,,,,1761,1,6,1,7,17,12,,,0.0,0.0,,0.0,,,0.5792,0.9881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26860.0,915.1618,0.359788,364.9744,,6.0,0.2044,2.0,0.0681,2.0,,,13599.0,9949.0,338.9779,0.236396,,,,239.0,233.0,6.0,4.0,2.0,8.1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730-1524,partial,https://lpl.qq.com/es/stats.shtml?bmid=1730,LSPL,2017,Spring,0,2017-01-17 09:30:39,1,,4,Blue,bot,X41007,oe:player:be965606a6d3f2fcf2c2e75e5425ed2,Oh My God Academy,oe:team:d6ede6ace357c075af068ccac12ae9f,Caitlyn,Varus,Elise,Jayce,Karma,Zyra,,,,,,1761,1,5,4,6,17,12,,,0.0,0.0,,0.0,,,0.5792,0.9881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15054.0,512.9131,0.201648,470.9029,,11.0,0.3748,5.0,0.1704,1.0,,,13402.0,9752.0,332.2658,0.231716,,,,282.0,272.0,10.0,9.0,1.0,9.6082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730-1524,partial,https://lpl.qq.com/es/stats.shtml?bmid=1730,LSPL,2017,Spring,0,2017-01-17 09:30:39,1,,5,Blue,sup,Luci,oe:player:ccf749dcf7aa6920edb4f9dac925f0a,Oh My God Academy,oe:team:d6ede6ace357c075af068ccac12ae9f,Morgana,Varus,Elise,Jayce,Karma,Zyra,,,,,,1761,1,0,2,10,17,12,,,0.0,0.0,,0.0,,,0.5792,0.9881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7670.0,261.3288,0.102739,391.1755,,40.0,1.3629,13.0,0.4429,8.0,,,9062.0,5412.0,184.3952,0.128595,,,,22.0,21.0,1.0,0.0,1.0,0.7496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730-1524,partial,https://lpl.qq.com/es/stats.shtml?bmid=1730,LSPL,2017,Spring,0,2017-01-17 09:30:39,1,,6,Red,top,Spunk,oe:player:7bf0a55393069a9e84c70fa7fc5a950,Mighty Eagle,oe:team:590084186c6389b83116f1f83567149,Poppy,LeBlanc,Syndra,Malzahar,Thresh,Ziggs,,,,,,1761,0,1,4,3,12,17,,,0.0,0.0,,0.0,,,0.4089,0.9881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7744.0,263.8501,0.151153,582.9302,,18.0,0.6133,3.0,0.1022,5.0,,,9698.0,6048.0,206.0647,0.205017,,,,222.0,220.0,2.0,0.0,2.0,7.5639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730-1524,partial,https://lpl.qq.com/es/stats.shtml?bmid=1730,LSPL,2017,Spring,0,2017-01-17 09:30:39,1,,7,Red,jng,Magic,oe:player:02700e454d679f31f27c6f0768986dd,Mighty Eagle,oe:team:590084186c6389b83116f1f83567149,Rek'Sai,LeBlanc,Syndra,Malzahar,Thresh,Ziggs,,,,,,1761,0,2,1,6,12,17,,,0.0,0.0,,0.0,,,0.4089,0.9881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7077.0,241.1244,0.138134,1018.5009,,24.0,0.8177,9.0,0.3066,7.0,,,9831.0,6181.0,210.5963,0.209525,,,,168.0,33.0,135.0,80.0,55.0,5.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730-1524,partial,https://lpl.qq.com/es/stats.shtml?bmid=1730,LSPL,2017,Spring,0,2017-01-17 09:30:39,1,,8,Red,mid,1220,oe:player:b24d516bb65a5a58079f0f3526c87c5,Mighty Eagle,oe:team:590084186c6389b83116f1f83567149,Ekko,LeBlanc,Syndra,Malzahar,Thresh,Ziggs,,,,,,1761,0,8,4,3,12,17,,,0.0,0.0,,0.0,,,0.4089,0.9881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17783.0,605.8944,0.3471,707.4276,,11.0,0.3748,7.0,0.2385,6.0,,,11373.0,7723.0,263.1346,0.261796,,,,205.0,199.0,6.0,6.0,0.0,6.9847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730-1524,partial,https://lpl.qq.com/es/stats.shtml?bmid=1730,LSPL,2017,Spring,0,2017-01-17 09:30:39,1,,9,Red,bot,Snow,oe:player:76ff11e1ee7ce234a5b8d7f4168201a,Mighty Eagle,oe:team:590084186c6389b83116f1f83567149,Jhin,LeBlanc,Syndra,Malzahar,Thresh,Ziggs,,,,,,1761,0,1,2,6,12,17,,,0.0,0.0,,0.0,,,0.4089,0.9881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11357.0,386.9506,0.221674,511.448,,9.0,0.3066,3.0,0.1022,2.0,,,10159.0,6509.0,221.7717,0.220644,,,,246.0,239.0,7.0,7.0,0.0,8.3816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730-1524,partial,https://lpl.qq.com/es/stats.shtml?bmid=1730,LSPL,2017,Spring,0,2017-01-17 09:30:39,1,,10,Red,sup,babo,oe:player:77c3c3e7f1037a67120b4dd0466a9c2,Mighty Eagle,oe:team:590084186c6389b83116f1f83567149,Bard,LeBlanc,Syndra,Malzahar,Thresh,Ziggs,,,,,,1761,0,0,6,10,12,17,,,0.0,0.0,,0.0,,,0.4089,0.9881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7272.0,247.7683,0.14194,532.368,,27.0,0.9199,5.0,0.1704,8.0,,,6689.0,3039.0,103.5434,0.103019,,,,9.0,9.0,0.0,0.0,0.0,0.3066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730-1524,partial,https://lpl.qq.com/es/stats.shtml?bmid=1730,LSPL,2017,Spring,0,2017-01-17 09:30:39,1,,100,Blue,team,,,Oh My God Academy,oe:team:d6ede6ace357c075af068ccac12ae9f,,Varus,Elise,Jayce,Karma,Zyra,,,,,,1761,1,17,12,39,17,12,,,,,1.0,,,,0.5792,0.9881,,2.0,0.0,,,,,,,,,2.0,,,,,,,,,1.0,0.0,,,1.0,10.0,2.0,,,,,,,74655.0,2543.6116,,2527.5298,,101.0,3.4412,32.0,1.0903,20.0,,,60336.0,42087.0,1433.9693,,,,,914.0,773.0,141.0,65.0,76.0,31.1414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730-1524,partial,https://lpl.qq.com/es/stats.shtml?bmid=1730,LSPL,2017,Spring,0,2017-01-17 09:30:39,1,,200,Red,team,,,Mighty Eagle,oe:team:590084186c6389b83116f1f83567149,,LeBlanc,Syndra,Malzahar,Thresh,Ziggs,,,,,,1761,0,12,17,28,12,17,,,,,0.0,,,,0.4089,0.9881,,0.0,2.0,,,,,,,,,0.0,,,,,,,,,0.0,1.0,,,0.0,2.0,10.0,,,,,,,51233.0,1745.5877,,3352.6746,,89.0,3.0324,27.0,0.9199,28.0,,,47750.0,29501.0,1005.1448,,,,,850.0,700.0,150.0,93.0,57.0,28.9608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730-1525,partial,https://lpl.qq.com/es/stats.shtml?bmid=1730,LSPL,2017,Spring,0,2017-01-17 10:19:39,2,,1,Blue,top,Spunk,oe:player:7bf0a55393069a9e84c70fa7fc5a950,Mighty Eagle,oe:team:590084186c6389b83116f1f83567149,Poppy,Jayce,Syndra,LeBlanc,Thresh,Karma,,,,,,1701,0,1,3,1,4,10,,,0.0,0.0,,0.0,,,0.1411,0.4938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5627.0,198.4832,0.167122,421.552,,14.0,0.4938,5.0,0.1764,3.0,,,8928.0,5392.0,190.194,0.202943,,,,197.0,196.0,1.0,1.0,0.0,6.9489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730-1525,partial,https://lpl.qq.com/es/stats.shtml?bmid=1730,LSPL,2017,Spring,0,2017-01-17 10:19:39,2,,2,Blue,jng,Magic,oe:player:02700e454d679f31f27c6f0768986dd,Mighty Eagle,oe:team:590084186c6389b83116f1f83567149,Rek'Sai,Jayce,Syndra,LeBlanc,Thresh,Karma,,,,,,1701,0,2,0,1,4,10,,,0.0,0.0,,1.0,,,0.1411,0.4938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5370.0,189.418,0.159489,737.3545,,29.0,1.0229,6.0,0.2116,7.0,,,8595.0,5059.0,178.448,0.19041,,,,135.0,15.0,120.0,56.0,64.0,4.7619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730-1525,partial,https://lpl.qq.com/es/stats.shtml?bmid=1730,LSPL,2017,Spring,0,2017-01-17 10:19:39,2,,3,Blue,mid,1220,oe:player:b24d516bb65a5a58079f0f3526c87c5,Mighty Eagle,oe:team:590084186c6389b83116f1f83567149,Viktor,Jayce,Syndra,LeBlanc,Thresh,Karma,,,,,,1701,0,0,3,1,4,10,,,0.0,0.0,,0.0,,,0.1411,0.4938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6492.0,228.9947,0.192813,311.1817,,8.0,0.2822,5.0,0.1764,3.0,,,10294.0,6758.0,238.3774,0.254356,,,,286.0,255.0,31.0,31.0,0.0,10.0882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730-1525,partial,https://lpl.qq.com/es/stats.shtml?bmid=1730,LSPL,2017,Spring,0,2017-01-17 10:19:39,2,,4,Blue,bot,Snow,oe:player:76ff11e1ee7ce234a5b8d7f4168201a,Mighty Eagle,oe:team:590084186c6389b83116f1f83567149,Ezreal,Jayce,Syndra,LeBlanc,Thresh,Karma,,,,,,1701,0,0,3,0,4,10,,,0.0,0.0,,0.0,,,0.1411,0.4938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5318.0,187.5838,0.157945,362.2928,,9.0,0.3175,2.0,0.0705,1.0,,,9151.0,5615.0,198.06,0.211336,,,,222.0,210.0,12.0,11.0,1.0,7.8307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
